order_id,order_date,ship_mode,segment,city,state,region,category,sub_category,quantity,discount,sale_price,profit
6200,2023-02-09,Standard Class,Consumer,Columbus,Indiana,Central,Office Supplies,Paper,2,5,95,20
6201,2023-05-05,Standard Class,Consumer,Evanston,Illinois,Central,Technology,Copiers,4,43.2,1396.8,70
6202,2022-01-24,Standard Class,Consumer,Evanston,Illinois,Central,Technology,Accessories,3,2,38,10
6203,2023-06-20,Standard Class,Consumer,Apple Valley,California,West,Furniture,Chairs,5,22.4,537.6,100
6204,2023-10-26,Standard Class,Consumer,Columbus,Ohio,East,Technology,Phones,8,9.6,230.4,50
6205,2023-11-12,First Class,Home Office,Marion,Ohio,East,Furniture,Furnishings,2,0.2,9.8,0
6206,2022-11-30,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,7,2.5,47.5,0
6207,2023-05-31,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,4,0.6,29.4,0
6208,2023-05-29,Second Class,Consumer,Houston,Texas,Central,Furniture,Chairs,1,1.2,58.8,10
6209,2022-08-08,Standard Class,Corporate,Marion,Ohio,East,Office Supplies,Storage,2,2.5,47.5,0
6210,2023-01-07,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,9,55.8,2734.2,530
6211,2023-09-10,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,7,30,970,110
6212,2023-02-14,Standard Class,Corporate,Seattle,Washington,West,Furniture,Furnishings,3,2.8,67.2,10
6213,2023-07-09,Second Class,Consumer,Longview,Washington,West,Office Supplies,Fasteners,3,0.4,19.6,0
6214,2022-08-01,Second Class,Consumer,Longview,Washington,West,Office Supplies,Appliances,2,2.4,77.6,10
6215,2022-08-15,Standard Class,Consumer,Redondo Beach,California,West,Office Supplies,Envelopes,1,0.4,9.6,0
6216,2023-07-05,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,3,1.4,68.6,10
6217,2022-12-10,Standard Class,Corporate,New York City,New York,East,Office Supplies,Envelopes,8,1.2,58.8,10
6218,2023-03-07,Standard Class,Consumer,Louisville,Kentucky,South,Technology,Phones,3,0.9,29.1,10
6219,2023-12-20,Standard Class,Consumer,Trenton,Michigan,Central,Technology,Phones,6,6.5,123.5,20
6220,2022-08-27,Standard Class,Consumer,Trenton,Michigan,Central,Technology,Phones,2,5.7,184.3,20
6221,2022-01-02,Standard Class,Consumer,Trenton,Michigan,Central,Office Supplies,Storage,7,0.4,19.6,0
6222,2023-12-29,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,9,2.4,57.6,0
6223,2022-01-29,Standard Class,Consumer,Hendersonville,Tennessee,South,Furniture,Furnishings,4,2.8,67.2,10
6224,2022-12-06,Standard Class,Consumer,Hendersonville,Tennessee,South,Office Supplies,Art,7,0.3,9.7,0
6225,2022-10-29,Standard Class,Consumer,Hendersonville,Tennessee,South,Office Supplies,Storage,3,4.4,215.6,40
6226,2023-06-15,Standard Class,Consumer,Portland,Oregon,West,Furniture,Bookcases,1,2.8,67.2,10
6227,2023-10-21,Standard Class,Consumer,Portland,Oregon,West,Furniture,Chairs,4,5.8,284.2,30
6228,2022-01-11,Standard Class,Consumer,Irving,Texas,Central,Technology,Phones,3,3.6,86.4,10
6229,2023-07-06,Standard Class,Home Office,Cleveland,Ohio,East,Technology,Phones,4,4.4,105.6,20
6230,2022-11-26,Standard Class,Home Office,Cleveland,Ohio,East,Technology,Accessories,3,1.2,58.8,10
6231,2022-06-14,Standard Class,Consumer,Waterloo,Iowa,Central,Office Supplies,Art,4,1.5,28.5,0
6232,2022-12-18,Same Day,Consumer,Seattle,Washington,West,Furniture,Chairs,2,5.4,174.6,30
6233,2023-01-22,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,3,1,19,0
6234,2023-02-17,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,11,2.1,67.9,0
6235,2022-06-08,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Binders,5,44.1,1425.9,280
6236,2023-04-08,Same Day,Consumer,Seattle,Washington,West,Technology,Phones,5,2.4,77.6,20
6237,2022-02-11,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,3,1.2,58.8,0
6238,2022-05-28,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,4,0.9,29.1,10
6239,2022-10-25,Standard Class,Consumer,San Jose,California,West,Furniture,Furnishings,3,3.4,166.6,30
6240,2022-03-26,Standard Class,Consumer,San Jose,California,West,Office Supplies,Storage,2,14.4,345.6,60
6241,2022-02-15,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,1,0.4,9.6,0
6242,2022-09-27,Second Class,Corporate,Concord,New Hampshire,East,Furniture,Furnishings,8,5,245,20
6243,2022-07-08,Standard Class,Home Office,Columbia,Tennessee,South,Office Supplies,Binders,2,1,19,0
6244,2022-08-06,Standard Class,Home Office,Bellevue,Washington,West,Office Supplies,Supplies,3,0.9,29.1,0
6245,2023-09-13,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Art,6,4.8,115.2,20
6246,2023-07-16,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,3,0.4,19.6,0
6247,2022-02-14,Standard Class,Home Office,Seattle,Washington,West,Technology,Accessories,2,0.5,9.5,0
6248,2023-01-26,Standard Class,Consumer,Columbus,Indiana,Central,Office Supplies,Binders,1,1.6,38.4,0
6249,2022-04-26,Standard Class,Consumer,Columbus,Indiana,Central,Furniture,Furnishings,3,0.4,9.6,0
6250,2023-10-12,Standard Class,Consumer,Columbus,Indiana,Central,Office Supplies,Appliances,2,18.8,451.2,80
6251,2023-01-22,Standard Class,Consumer,Columbus,Indiana,Central,Office Supplies,Paper,1,0.4,9.6,0
6252,2023-06-20,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,1,0,0,0
6253,2022-05-20,Same Day,Home Office,Marietta,Georgia,South,Office Supplies,Paper,9,3,57,0
6254,2023-11-15,Same Day,Home Office,Marietta,Georgia,South,Technology,Phones,3,10,190,20
6255,2022-02-26,Standard Class,Corporate,Montgomery,Alabama,South,Furniture,Furnishings,8,0.6,19.4,0
6256,2023-03-21,Standard Class,Corporate,Plano,Texas,Central,Office Supplies,Labels,4,0.3,9.7,0
6257,2023-06-06,Second Class,Home Office,Tamarac,Florida,South,Office Supplies,Binders,1,0,0,0
6258,2022-07-11,Second Class,Corporate,Columbus,Ohio,East,Office Supplies,Supplies,2,19,361,20
6259,2023-09-09,Second Class,Consumer,New York City,New York,East,Office Supplies,Envelopes,3,1,19,0
6260,2022-08-02,Second Class,Consumer,Richmond,Indiana,Central,Office Supplies,Binders,4,0.4,9.6,0
6261,2023-11-01,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,3,0.2,9.8,0
6262,2022-06-23,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Labels,4,1.2,38.8,10
6263,2023-12-20,First Class,Corporate,Rockford,Illinois,Central,Office Supplies,Binders,7,13.2,426.8,40
6264,2023-05-22,Standard Class,Corporate,Columbus,Georgia,South,Office Supplies,Binders,3,0.9,29.1,0
6265,2023-05-11,Same Day,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Binders,5,1.5,28.5,0
6266,2022-11-03,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,2,0,0,0
6267,2022-01-29,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,9,5.6,134.4,20
6268,2023-08-10,Second Class,Home Office,Cambridge,Massachusetts,East,Technology,Phones,2,6.2,303.8,20
6269,2023-12-25,Second Class,Home Office,Cambridge,Massachusetts,East,Office Supplies,Binders,5,0.6,19.4,0
6270,2023-03-28,Standard Class,Corporate,Oakland,California,West,Technology,Phones,1,0.8,39.2,10
6271,2023-06-03,Standard Class,Corporate,Oakland,California,West,Furniture,Chairs,9,23.2,1136.8,130
6272,2022-10-29,Standard Class,Corporate,Oakland,California,West,Office Supplies,Art,5,5.4,174.6,10
6273,2022-04-27,First Class,Corporate,Palatine,Illinois,Central,Technology,Accessories,7,4.8,115.2,20
6274,2023-01-30,Second Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,3,0.5,9.5,0
6275,2022-11-26,Second Class,Consumer,Seattle,Washington,West,Technology,Accessories,3,21.5,408.5,30
6276,2022-09-22,Second Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,5,0.6,19.4,0
6277,2022-02-20,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Labels,7,3.6,86.4,10
6278,2023-05-27,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,2,1.4,68.6,10
6279,2023-01-24,Second Class,Consumer,Seattle,Washington,West,Technology,Phones,2,0.8,19.2,0
6280,2023-02-26,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,3,0.5,9.5,0
6281,2022-04-27,Standard Class,Consumer,Cincinnati,Ohio,East,Office Supplies,Labels,2,0.3,9.7,0
6282,2022-10-16,Standard Class,Consumer,Marion,Ohio,East,Furniture,Furnishings,2,1.8,58.2,10
6283,2023-03-07,Standard Class,Consumer,Marion,Ohio,East,Office Supplies,Storage,3,7,133,20
6284,2022-09-07,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,5,9,291,20
6285,2023-09-05,Standard Class,Corporate,Los Angeles,California,West,Furniture,Chairs,5,16.8,543.2,70
6286,2023-01-28,Standard Class,Corporate,Lakewood,Ohio,East,Furniture,Tables,2,19.8,640.2,70
6287,2023-11-07,Standard Class,Home Office,Lebanon,Tennessee,South,Technology,Phones,3,12,228,40
6288,2022-05-18,Standard Class,Corporate,San Francisco,California,West,Furniture,Tables,3,25,475,40
6289,2022-05-11,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,6,6,194,40
6290,2023-10-01,Second Class,Home Office,Chico,California,West,Furniture,Chairs,4,27.6,892.4,130
6291,2022-04-04,Second Class,Home Office,Chico,California,West,Furniture,Furnishings,8,6.6,323.4,50
6292,2023-03-09,First Class,Consumer,Salem,Virginia,South,Furniture,Chairs,2,28,672,90
6293,2022-08-26,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,3,4.5,85.5,20
6294,2022-10-07,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Art,3,2.4,57.6,10
6295,2022-02-15,First Class,Corporate,New York City,New York,East,Office Supplies,Binders,1,0.9,29.1,0
6296,2022-08-17,Standard Class,Corporate,Beverly,Massachusetts,East,Office Supplies,Appliances,6,34.8,1705.2,170
6297,2023-11-26,Standard Class,Corporate,Beverly,Massachusetts,East,Office Supplies,Storage,5,14,686,30
6298,2022-05-23,Standard Class,Corporate,Beverly,Massachusetts,East,Office Supplies,Paper,4,4.2,135.8,20
6299,2022-01-02,Standard Class,Corporate,San Diego,California,West,Office Supplies,Binders,3,1.6,38.4,0
6300,2022-03-05,First Class,Home Office,San Francisco,California,West,Furniture,Furnishings,3,1.5,28.5,0
6301,2023-09-05,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,3,0.8,19.2,0
6302,2023-06-04,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,2,0.5,9.5,0
6303,2023-10-01,Standard Class,Consumer,Dallas,Texas,Central,Technology,Phones,5,4,196,10
6304,2022-09-19,Second Class,Home Office,Corpus Christi,Texas,Central,Office Supplies,Paper,3,2.1,67.9,10
6305,2022-05-19,Same Day,Consumer,New York City,New York,East,Office Supplies,Paper,1,0.2,9.8,0
6306,2022-04-07,Second Class,Corporate,Eugene,Oregon,West,Office Supplies,Supplies,7,0.8,19.2,0
6307,2022-11-29,Second Class,Corporate,Eugene,Oregon,West,Furniture,Chairs,1,5,95,20
6308,2022-07-21,Second Class,Corporate,Eugene,Oregon,West,Office Supplies,Paper,3,2.5,47.5,10
6309,2023-08-27,Second Class,Corporate,Eugene,Oregon,West,Furniture,Chairs,3,19.5,630.5,80
6310,2023-11-08,Second Class,Corporate,Eugene,Oregon,West,Office Supplies,Labels,8,25.2,604.8,30
6311,2023-04-24,Second Class,Corporate,Eugene,Oregon,West,Office Supplies,Paper,1,0.8,19.2,0
6312,2022-07-09,Standard Class,Consumer,Oxnard,California,West,Furniture,Furnishings,3,2.6,127.4,10
6313,2022-01-19,Standard Class,Corporate,Fairfield,Connecticut,East,Office Supplies,Storage,3,17.4,562.6,60
6314,2022-12-26,Standard Class,Corporate,Fairfield,Connecticut,East,Technology,Phones,1,0.2,9.8,0
6315,2023-03-08,Standard Class,Corporate,Jackson,Michigan,Central,Office Supplies,Art,4,6,144,30
6316,2022-01-21,Standard Class,Corporate,Jackson,Michigan,Central,Office Supplies,Labels,2,8,192,20
6317,2022-07-23,Standard Class,Corporate,Jackson,Michigan,Central,Office Supplies,Paper,3,7,133,20
6318,2023-11-08,Standard Class,Corporate,Jackson,Michigan,Central,Office Supplies,Paper,2,0.8,19.2,0
6319,2022-09-23,Second Class,Corporate,Laguna Niguel,California,West,Technology,Phones,5,0.8,39.2,0
6320,2023-02-27,Second Class,Corporate,Laguna Niguel,California,West,Office Supplies,Paper,6,1.2,28.8,10
6321,2023-07-07,Standard Class,Corporate,Jacksonville,Florida,South,Office Supplies,Paper,2,0.5,9.5,0
6322,2022-05-31,Standard Class,Corporate,Mount Vernon,New York,East,Office Supplies,Binders,3,0.3,9.7,0
6323,2022-11-13,Second Class,Home Office,Midland,Michigan,Central,Office Supplies,Envelopes,2,0.6,19.4,0
6324,2023-04-27,Standard Class,Consumer,Newark,Delaware,East,Technology,Machines,3,2.1,67.9,10
6325,2023-09-01,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Paper,5,1.2,28.8,10
6326,2022-07-11,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,4,4.2,205.8,30
6327,2023-12-14,Standard Class,Consumer,Westland,Michigan,Central,Office Supplies,Storage,1,0.4,9.6,0
6328,2022-01-19,Standard Class,Consumer,Westland,Michigan,Central,Furniture,Furnishings,3,5.4,264.6,20
6329,2022-10-02,Standard Class,Consumer,Westland,Michigan,Central,Office Supplies,Binders,5,0.4,19.6,0
6330,2023-07-25,Standard Class,Consumer,Westland,Michigan,Central,Office Supplies,Appliances,4,10,240,20
6331,2022-12-06,Standard Class,Consumer,Westland,Michigan,Central,Office Supplies,Storage,2,3.5,66.5,10
6332,2022-08-16,Standard Class,Consumer,Westland,Michigan,Central,Office Supplies,Art,3,2,38,10
6333,2022-07-15,Standard Class,Consumer,Westland,Michigan,Central,Furniture,Furnishings,3,0.3,9.7,0
6334,2023-08-22,Standard Class,Consumer,Westland,Michigan,Central,Office Supplies,Binders,5,1.2,28.8,0
6335,2023-03-17,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,4,1,49,10
6336,2023-05-15,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,5,1,19,0
6337,2023-06-20,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,4,2.5,47.5,0
6338,2023-02-13,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,5,17,323,50
6339,2022-02-22,Standard Class,Corporate,New York City,New York,East,Technology,Phones,4,1.8,88.2,20
6340,2023-04-07,Standard Class,Corporate,New York City,New York,East,Furniture,Chairs,2,8.8,211.2,40
6341,2022-02-21,Standard Class,Corporate,New York City,New York,East,Technology,Machines,4,260,4940,680
6342,2022-04-14,First Class,Consumer,Lancaster,Ohio,East,Office Supplies,Storage,4,6.4,153.6,20
6343,2023-03-03,First Class,Home Office,Newark,Delaware,East,Technology,Accessories,3,4.8,115.2,20
6344,2022-12-08,First Class,Home Office,Newark,Delaware,East,Office Supplies,Binders,2,0.6,29.4,10
6345,2022-04-03,First Class,Home Office,Newark,Delaware,East,Office Supplies,Binders,2,3.5,66.5,10
6346,2023-10-10,First Class,Home Office,Newark,Delaware,East,Technology,Phones,3,23.6,566.4,50
6347,2022-10-03,Same Day,Home Office,New York City,New York,East,Office Supplies,Labels,5,0.8,19.2,0
6348,2023-01-02,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,1,0.3,9.7,0
6349,2023-05-24,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Storage,3,0.8,39.2,0
6350,2022-11-06,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Supplies,2,1.2,38.8,10
6351,2023-04-03,Standard Class,Consumer,Dallas,Texas,Central,Furniture,Furnishings,5,3.3,106.7,10
6352,2022-01-17,Standard Class,Corporate,Miami,Florida,South,Technology,Phones,2,18,342,30
6353,2023-04-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,1,0,0,0
6354,2022-05-09,Standard Class,Corporate,New York City,New York,East,Office Supplies,Appliances,1,0.4,9.6,0
6355,2023-06-10,Standard Class,Corporate,New York City,New York,East,Technology,Phones,2,6.8,333.2,30
6356,2022-07-01,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,5,2.4,77.6,10
6357,2023-09-12,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,5,1,19,0
6358,2023-05-29,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,4,1.5,28.5,0
6359,2022-11-24,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,1,0.5,9.5,0
6360,2023-12-18,Standard Class,Corporate,Seattle,Washington,West,Technology,Phones,6,2.7,87.3,10
6361,2023-04-13,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Art,2,1.2,58.8,10
6362,2023-08-15,Standard Class,Consumer,Springfield,Oregon,West,Office Supplies,Art,7,1,49,10
6363,2023-04-13,Standard Class,Consumer,Renton,Washington,West,Office Supplies,Binders,5,4.5,145.5,10
6364,2022-01-04,Standard Class,Consumer,Renton,Washington,West,Technology,Machines,1,20.8,1019.2,160
6365,2023-01-04,Standard Class,Consumer,Renton,Washington,West,Office Supplies,Paper,8,1,49,10
6366,2022-09-15,First Class,Home Office,New York City,New York,East,Technology,Phones,1,0.8,39.2,0
6367,2023-09-08,First Class,Home Office,New York City,New York,East,Office Supplies,Supplies,1,9.6,230.4,30
6368,2023-01-25,First Class,Home Office,New York City,New York,East,Technology,Phones,2,2.4,117.6,20
6369,2022-05-29,Standard Class,Consumer,San Jose,California,West,Office Supplies,Binders,5,2.6,127.4,10
6370,2023-05-05,Standard Class,Corporate,Grand Prairie,Texas,Central,Furniture,Furnishings,5,1.6,38.4,10
6371,2022-07-23,Same Day,Home Office,New York City,New York,East,Furniture,Bookcases,2,5.5,104.5,20
6372,2022-08-11,Second Class,Home Office,New York City,New York,East,Furniture,Furnishings,4,4,76,0
6373,2023-07-02,Second Class,Home Office,New York City,New York,East,Office Supplies,Art,3,0.2,9.8,0
6374,2022-01-14,Second Class,Home Office,New York City,New York,East,Technology,Accessories,3,7.4,362.6,70
6375,2022-05-10,Standard Class,Corporate,Memphis,Tennessee,South,Furniture,Chairs,2,28,532,110
6376,2023-11-24,Standard Class,Corporate,Memphis,Tennessee,South,Office Supplies,Storage,5,4,96,10
6377,2023-01-20,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,2,0,0,0
6378,2022-12-17,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,2,0.4,9.6,0
6379,2023-09-24,Standard Class,Home Office,Waterbury,Connecticut,East,Technology,Accessories,1,3,97,20
6380,2022-06-11,Standard Class,Home Office,Waterbury,Connecticut,East,Office Supplies,Storage,5,5.8,284.2,50
6381,2022-06-13,Standard Class,Home Office,Chandler,Arizona,West,Office Supplies,Fasteners,8,1.5,48.5,10
6382,2022-05-22,Standard Class,Consumer,Springfield,Ohio,East,Furniture,Bookcases,5,12,288,40
6383,2022-03-09,Standard Class,Consumer,Springfield,Ohio,East,Technology,Phones,4,6.4,153.6,30
6384,2022-05-30,First Class,Consumer,Austin,Texas,Central,Office Supplies,Binders,4,0.9,29.1,0
6385,2023-03-02,First Class,Consumer,Austin,Texas,Central,Technology,Accessories,2,1.5,48.5,10
6386,2022-10-23,First Class,Consumer,Austin,Texas,Central,Technology,Accessories,8,1.8,58.2,0
6387,2022-11-23,First Class,Consumer,Austin,Texas,Central,Office Supplies,Binders,1,0,0,0
6388,2022-06-01,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,2,0.3,9.7,0
6389,2023-09-14,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,2,4.6,225.4,40
6390,2023-06-02,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Envelopes,5,15.5,294.5,30
6391,2023-07-09,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Paper,2,0.2,9.8,0
6392,2023-03-03,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,2,0.5,9.5,0
6393,2022-12-12,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,2,0.3,9.7,0
6394,2022-01-07,Standard Class,Consumer,New York City,New York,East,Office Supplies,Fasteners,6,0.4,19.6,0
6395,2022-04-05,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,4,16,384,20
6396,2022-08-17,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,1,0.4,19.6,0
6397,2022-01-27,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,2,0.6,19.4,0
6398,2023-08-09,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Art,2,0.3,9.7,0
6399,2022-07-19,Standard Class,Home Office,Concord,New Hampshire,East,Technology,Phones,5,16.4,803.6,50
6400,2023-03-05,Standard Class,Home Office,Concord,New Hampshire,East,Office Supplies,Labels,8,0.8,19.2,0
6401,2022-03-18,Standard Class,Home Office,Concord,New Hampshire,East,Office Supplies,Art,6,4.6,225.4,20
6402,2022-02-09,First Class,Consumer,Lafayette,Louisiana,South,Furniture,Bookcases,2,7.2,232.8,20
6403,2023-04-12,First Class,Consumer,Lafayette,Louisiana,South,Office Supplies,Binders,1,0,0,0
6404,2023-05-05,First Class,Consumer,Lafayette,Louisiana,South,Furniture,Furnishings,3,0.4,9.6,0
6405,2022-08-12,Standard Class,Consumer,Raleigh,North Carolina,South,Technology,Phones,3,3.6,176.4,30
6406,2023-08-14,Second Class,Corporate,Spokane,Washington,West,Furniture,Chairs,2,17.1,552.9,60
6407,2023-01-05,Second Class,Corporate,Spokane,Washington,West,Office Supplies,Storage,7,6,144,30
6408,2023-06-01,First Class,Consumer,Houston,Texas,Central,Furniture,Chairs,5,27,873,130
6409,2022-08-27,First Class,Consumer,Houston,Texas,Central,Office Supplies,Art,5,1,49,10
6410,2022-09-25,First Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,3,1.5,48.5,0
6411,2023-02-12,First Class,Consumer,Houston,Texas,Central,Technology,Phones,1,0.2,9.8,0
6412,2022-03-30,First Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,2,3.2,76.8,10
6413,2023-07-12,Standard Class,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,3,4,96,10
6414,2022-02-13,Standard Class,Home Office,Louisville,Kentucky,South,Technology,Accessories,6,2,98,10
6415,2022-07-02,Second Class,Home Office,Hollywood,Florida,South,Office Supplies,Binders,5,0.5,9.5,0
6416,2022-02-26,Same Day,Corporate,Chandler,Arizona,West,Office Supplies,Paper,1,2.4,77.6,10
6417,2023-06-01,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,4,5.5,104.5,10
6418,2022-06-15,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,2,0.3,9.7,0
6419,2023-05-22,Standard Class,Corporate,Tulsa,Oklahoma,Central,Office Supplies,Supplies,2,0.6,19.4,0
6420,2023-03-04,Standard Class,Corporate,Tulsa,Oklahoma,Central,Furniture,Chairs,3,18.5,351.5,50
6421,2022-01-11,Standard Class,Corporate,Tulsa,Oklahoma,Central,Office Supplies,Art,3,0.4,9.6,0
6422,2023-08-01,Standard Class,Corporate,Tulsa,Oklahoma,Central,Office Supplies,Storage,3,13.2,316.8,30
6423,2022-05-05,Standard Class,Corporate,Draper,Utah,West,Technology,Accessories,7,4.4,105.6,20
6424,2022-08-10,First Class,Home Office,Oakland,California,West,Furniture,Chairs,8,18,432,40
6425,2023-12-16,Standard Class,Consumer,Lawrence,Massachusetts,East,Office Supplies,Paper,3,0.4,19.6,0
6426,2023-06-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,4,252,8148,1090
6427,2023-10-02,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,1,0.3,9.7,0
6428,2023-03-26,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,2,0.2,9.8,0
6429,2022-06-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,3,3.6,116.4,20
6430,2022-07-09,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Storage,2,1.5,28.5,0
6431,2023-10-11,Standard Class,Consumer,Jacksonville,North Carolina,South,Furniture,Tables,6,28.5,921.5,80
6432,2022-06-20,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,7,0.2,9.8,0
6433,2022-04-05,Standard Class,Consumer,Jacksonville,North Carolina,South,Furniture,Furnishings,3,20.5,389.5,70
6434,2023-04-27,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,5,0.8,19.2,0
6435,2023-12-28,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,5,7.2,172.8,30
6436,2023-08-07,First Class,Consumer,Pocatello,Idaho,West,Furniture,Furnishings,4,0.8,39.2,0
6437,2023-07-25,First Class,Consumer,Pocatello,Idaho,West,Office Supplies,Storage,5,24,456,30
6438,2022-07-04,First Class,Consumer,Pocatello,Idaho,West,Technology,Phones,3,15,285,50
6439,2022-07-08,Standard Class,Consumer,Plano,Texas,Central,Furniture,Tables,4,19.4,950.6,80
6440,2023-04-19,First Class,Consumer,New York City,New York,East,Furniture,Chairs,5,11.8,578.2,40
6441,2023-01-08,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,5,0.9,29.1,0
6442,2023-11-21,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,3,4,96,20
6443,2023-11-13,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,2,2,38,0
6444,2023-02-03,Standard Class,Corporate,New York City,New York,East,Office Supplies,Labels,5,0.6,19.4,0
6445,2023-11-15,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,3,4,76,10
6446,2023-08-08,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,6,0.2,9.8,0
6447,2023-05-01,Second Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,5,5,95,0
6448,2023-01-19,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Labels,1,0,0,0
6449,2022-05-25,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Storage,1,0.4,9.6,0
6450,2022-12-26,Standard Class,Consumer,Meriden,Connecticut,East,Office Supplies,Binders,2,0.4,9.6,0
6451,2022-06-16,Standard Class,Consumer,Meriden,Connecticut,East,Office Supplies,Paper,2,2.5,47.5,0
6452,2022-11-01,Standard Class,Consumer,Meriden,Connecticut,East,Office Supplies,Art,1,0.5,9.5,0
6453,2023-06-26,Second Class,Consumer,Glenview,Illinois,Central,Technology,Phones,3,6.4,153.6,20
6454,2022-11-29,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,2,0,0,0
6455,2022-09-07,First Class,Consumer,San Francisco,California,West,Office Supplies,Storage,2,2.4,57.6,10
6456,2022-10-08,First Class,Consumer,San Francisco,California,West,Furniture,Furnishings,7,1.6,38.4,0
6457,2022-09-04,Standard Class,Corporate,New York City,New York,East,Technology,Phones,1,2.8,137.2,10
6458,2022-01-09,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,7,0.4,19.6,0
